215,182,202,199,182,0.24,-10.63,1.80
217,182,203,199,182,0.12,-10.59,2.00
219,183,206,199,186,0.16,-10.59,2.20
225,183,218,199,196,0.27,-10.55,2.31
238,184,219,199,196,0.31,-10.59,2.28
308,184,226,199,202,0.12,-10.90,2.24
355,187,259,222,236,0.20,-10.67,2.16
397,190,299,231,297,0.16,-10.59,2.12
400,192,313,300,315,0.20,-10.51,2.12
413,215,323,321,325,0.08,-10.55,2.35
435,208,338,344,340,0.12,-10.55,2.47
439,214,341,345,343,0.00,-10.55,2.35
442,332,344,355,341,0.12,-10.67,2.20
436,326,342,388,339,0.04,-10.59,2.28
434,321,338,399,337,0.08,-10.59,2.47
433,319,336,378,336,0.24,-10.55,2.39
433,315,336,376,335,0.16,-10.59,2.35
432,315,335,366,335,0.16,-10.59,2.28
432,316,334,355,336,0.20,-10.55,2.24
413,297,332,363,326,0.16,-10.63,2.20
317,204,276,300,238,0.24,-10.51,2.20
277,192,232,298,199,0.27,-10.63,2.39
232,183,205,255,182,0.20,-10.59,1.57
218,181,200,184,179,0.08,-10.67,1.14
215,182,199,201,179,0.31,-10.71,0.78
